symbol,year,growth_rate
CMG,2019,0.010077304448656964
MSFT,2022,0.01226134983275061
ULTA,2016,0.00993325788449252
GE,2017,0.006004826893391186
MTCH,2022,0.02139079096125203
NFLX,2015,0.017579540257668967
CMCSA,2022,0.01448505742593311
HD,2014,0.0072497730337360835
AVY,2016,0.008173552016812217
MHK,2014,0.009766254205782594
GD,2019,0.007412123662335748
AKAM,2013,0.011326979958848349
JKHY,2022,0.012450917624324374
LRCX,2018,0.01647396618841939
MDLZ,2014,0.007227599862325612
IDXX,2021,0.012011825447967042
TMO,2018,0.009597620624183649
SJM,2018,0.010276591167522059
UAA,2017,0.013919448823508745
NWS,2014,0.008357609809363582
MO,2015,0.007830596484607233
TJX,2018,0.01031012163379224
SYF,2018,0.01154932071499562
MMC,2013,0.006871697547182491
PVH,2017,0.009628736971646889
IPG,2013,0.010135349097514684
CI,2020,0.017062469809969404
MAS,2021,0.01020929762959109
NUE,2017,0.010350223668267407
ANTM,2022,0.014765393702583804
MRK,2017,0.005793796207408255
JPM,2014,0.007391563609965695
DXC,2022,0.020291957281020952
HSIC,2015,0.007466385642310853
EBAY,2021,0.013743473827753703
WYNN,2013,0.010606718130760555
JBHT,2020,0.014703925579062334
BIO,2020,0.015649103494979315
A,2015,0.008849250618179363
COP,2017,0.009813186008342328
HIG,2021,0.01179014102327037
LLY,2019,0.009190357329979151
MGM,2015,0.014680848225685226
GRMN,2019,0.008035205643552602
DFS,2017,0.007889840603032173
VNO,2017,0.006776888329092879
DVA,2013,0.008199349577116814
LRCX,2016,0.010590616657955545
EOG,2015,0.014157974332125078
DVN,2013,0.009509624826511555
DOV,2017,0.008001072624321176
AMGN,2021,0.009816604633792
T,2013,0.006083146355455164
PSX,2016,0.009470519643927281
LEN,2022,0.01788489317947574
SYF,2014,0.009997447966880211
IR,2019,0.014799044974099191
DRI,2022,0.015034318691071415
EL,2018,0.010184628558699593
HAL,2022,0.025946113549203707
LHX,2019,0.009198677649647035
EQIX,2018,0.012770373047263639
CHRW,2014,0.007690884927606075
STZ,2019,0.00956451810824241
USB,2016,0.007812230243065991
MRO,2017,0.014307719090561076
TPR,2014,0.009687533065349026
DUK,2020,0.012571096014741335
SLB,2014,0.008813540938561275
UAA,2013,0.011952213124551499
LLY,2022,0.013113036415033301
CI,2019,0.011832709369020065
MMM,2022,0.008987204219799707
FOX,2017,0.010775022482045074
WHR,2016,0.011553677273181604
PNC,2015,0.008340773085010824
AIG,2015,0.008251869758753805
WRK,2017,0.008383166388878847
TJX,2015,0.008243708141613714
KEY,2022,0.014522099032375588
NSC,2018,0.01091840588684184
AIG,2019,0.009739234377766933
JNJ,2021,0.006845236009017667
LYB,2017,0.008879279263663161
EXR,2017,0.008617967397466583
NEE,2013,0.007092504837867118
ALGN,2016,0.011667660470951599
SRE,2015,0.008166754414618442
TMO,2013,0.007414920398547794
CAG,2013,0.006455301360452436
COP,2014,0.0072822950644355205
MU,2016,0.01908860780761255
MNST,2017,0.008346977971121385
FB,2022,0.018267854285961307
INCY,2021,0.012446594357627606
DGX,2013,0.007492837437723395
EQIX,2020,0.013458532708546089
CF,2022,0.030375094905434816
BK,2018,0.012003924974187046
MRK,2021,0.008148377671691126
NOC,2014,0.00838300088372663
GLW,2022,0.012981561265513036
MNST,2015,0.011740588411374993
CVS,2018,0.012075526528360756
PFE,2014,0.007024677863837119
MTD,2015,0.009876717777545686
KR,2020,0.014637626162203835
CCL,2014,0.007933776359608525
AOS,2020,0.01443580542777746
HLT,2017,0.007220792220127797
UAL,2014,0.018495461123755802
FTV,2022,0.010847362664926226
EXPE,2021,0.01589289485192994
STX,2015,0.01412765876712763
DE,2020,0.01451085760604458
ALK,2016,0.012987582859260468
TGT,2018,0.014271186618370665
BWA,2019,0.011888006654724646
EMR,2021,0.009116513728982591
D,2014,0.007894578017677883
GOOG,2021,0.009218202232190437
SNA,2014,0.00691787837316947
AAL,2022,0.024505885383448563
BIIB,2018,0.013601144650231042
AMD,2022,0.024201122317664216
BLK,2018,0.010120864481975488
AME,2013,0.009012651341574196
EMN,2013,0.009985647978866068
CTRA,2020,0.02327375617126617
UHS,2017,0.008981122484515486
COF,2017,0.007875461523390253
GPC,2019,0.006553574845138206
LKQ,2022,0.013376350286300463
CMS,2020,0.01338343348704754
TXT,2013,0.012006644482370571
FIS,2015,0.008173909409160175
ETSY,2022,0.02689722620225956
ABBV,2014,0.010892774154834787
EVRG,2021,0.00862642476393714
CTSH,2021,0.008919232145070545
TEL,2016,0.008500655319003512
SRE,2014,0.007671062091468104
CBOE,2015,0.008839246522110456
IBM,2015,0.007496433999557097
CTRA,2019,0.012004265807319425
LH,2016,0.008779502192687066
PYPL,2016,0.01105563819612552
IPG,2021,0.011650129168799801
DXC,2019,0.012321489821012442
MGM,2022,0.019597341779688828
MCO,2013,0.011709771943262145
ED,2020,0.013144008395849598
AON,2020,0.01322116664025843
DLTR,2018,0.011646724823207732
BAC,2022,0.012161014499051605
CRM,2016,0.009992212223299641
SO,2016,0.006809424652680419
MAS,2014,0.010741140950261673
GRMN,2020,0.01175179933517363
JNPR,2021,0.011158104643345287
BXP,2020,0.01651405773679741
GOOG,2016,0.007641403674305764
RL,2017,0.011256918725156538
SPGI,2013,0.010028195669939885
MCD,2021,0.006753968460173781
PSX,2015,0.011639990808039584
ALL,2018,0.00857032669955543
CSCO,2020,0.011954896812636655
BBWI,2021,0.01735650394857047
HAS,2015,0.010045590815367043
IR,2018,0.010681224650885413
BAX,2021,0.008650408591114626
MTB,2021,0.012136757438481142
CFG,2016,0.012580968368215836
TEL,2017,0.006351378258636909
INFO,2015,0.010045731487749388
BWA,2013,0.010019284637351201
XEL,2013,0.006622412288036885
ADM,2019,0.008062702818139037
WM,2016,0.006642761627609104
ALB,2018,0.013079580042809822
MCD,2013,0.0050676952219092
BIIB,2013,0.013806771415895544
MRO,2020,0.023111370713007832
FFIV,2016,0.010993862209732766
FIS,2021,0.01069617878198975
MMM,2015,0.0068717505608552
YUM,2014,0.006953038579647509
EFX,2021,0.010449455175315115
HAS,2014,0.008548228516294212
AWK,2015,0.008132695336506672
ZION,2018,0.013529334653926499
COP,2022,0.020060798628766866
BDX,2020,0.012918614138989763
DE,2021,0.010952633819233467
IP,2021,0.010875566007914247
ED,2013,0.006080120807047398
WYNN,2015,0.016730021604993792
SYY,2016,0.0072256365304184935
CCL,2021,0.02120030288349717
FANG,2019,0.014750091075646735
CVX,2018,0.008672468830934194
AXP,2013,0.007712165268615042
ICE,2017,0.006794078107417999
CMA,2019,0.010770630359575876
DFS,2018,0.009868967471492442
QRVO,2015,0.018784051636899314
FCX,2021,0.01912203939322662
AOS,2014,0.008381907755197239
ADM,2015,0.009009228833776983
ADP,2022,0.01128274721731651
PXD,2013,0.014586925562101853
RE,2020,0.014629509510172178
CME,2017,0.006864784397821679
BRO,2020,0.012092870373555081
PXD,2015,0.01699563718743274
EBAY,2013,0.009700241556893835
CCL,2015,0.008123046402575091
FRT,2017,0.0072115324935625785
MTD,2020,0.014727820528679623
CTXS,2022,0.010484293466181927
BRO,2019,0.007264549570397175
AAP,2013,0.008711365291703762
MGM,2013,0.013363309924679254
BAC,2015,0.008490523846137929
JCI,2014,0.00743201011765569
CHTR,2017,0.01060397324653226
EXC,2019,0.006833799322501591
GWW,2022,0.012805863168009284
MA,2017,0.006081090953747304
MSI,2021,0.008908053916799453
COF,2015,0.007641174907426176
ETR,2021,0.009069598528560084
VTR,2017,0.006936572605776521
HST,2022,0.019042200134053496
MCD,2017,0.0055052307670863335
AIG,2020,0.01893543344142058
CNC,2015,0.013691676785039643
GILD,2019,0.009323857814168
CCI,2013,0.008589701661557628
GD,2015,0.007416884625907402
DPZ,2019,0.012385792209505935
FE,2016,0.009853959545033517
ITW,2014,0.006131070737509593
AMD,2020,0.020197546079602904
EIX,2016,0.007828229789680622
HPE,2015,0.022575915006363835
CHD,2017,0.006230374303106977
NLSN,2022,0.017718589914469198
MAR,2016,0.010382623209974453
DOV,2014,0.007874137806158567
AKAM,2021,0.010106324775106989
HII,2020,0.01650746408369625
FFIV,2022,0.01619427527976448
ALGN,2018,0.01996495738589338
DHR,2015,0.006551376801906467
RF,2016,0.01387405013681324
DISCK,2014,0.010999739651132443
WFC,2016,0.008322027575019934
TSN,2017,0.008113572667622826
NWL,2021,0.01163090380220857
ROP,2017,0.006323528398048512
MA,2019,0.008147452010369339
BAX,2017,0.006748845784742732
KO,2016,0.0056135244305107815
RL,2016,0.013398619210565824
OKE,2015,0.015080439600565694
MCK,2019,0.012160787268746486
EMN,2014,0.008198181622863331
KMI,2021,0.010373352262546879
GS,2017,0.008083016456295987
CDW,2020,0.015730272391884653
MLM,2021,0.011386057679000711
BBY,2018,0.015278718948010604
CDNS,2014,0.010908316312203532
MKC,2022,0.010970448725390863
AOS,2018,0.011039281279151922
PPG,2013,0.00855738879037602
ORLY,2018,0.013694804433237734
CPB,2017,0.007974319174492784
MU,2019,0.01614882852004768
RE,2019,0.008148424158872463
BA,2017,0.007350799453671316
NWS,2016,0.011937105904380912
ADBE,2020,0.013983517143052933
IDXX,2015,0.012721244200283019
PNR,2017,0.007427396957539479
VRSK,2015,0.008567466502928132
AAP,2021,0.01120052436811979
KR,2022,0.021192310117671538
EXPE,2015,0.012669843618661114
NEE,2021,0.009398694402894406
VFC,2015,0.008186576135544781
EW,2021,0.01069388110149866
MCD,2022,0.007048615942127063
CLX,2015,0.006663665924540878
KO,2013,0.005970454616647552
MO,2020,0.013530288720077248
PEP,2016,0.005906922458998694
TGT,2016,0.00917870023672484
MMC,2020,0.011570407668184469
ALLE,2014,0.01089073666528435
EOG,2020,0.02152840029532042
CZR,2020,0.03089215750112555
